Candidate_ID,Requisition_ID,Application_Date,Department,Job_Role,Location,Recruitment_Source,Recruiter,Gender,Age,Experience_Years,Education_Level,Expected_Salary_GBP,Screening_Result,Interview_1_Date,Interview_1_Score,Assessment_Score,Interview_2_Date,Interview_2_Score,Offer_Status,Offer_Date,Offered_Salary_GBP,Candidate_Status,Joining_Date,Days_to_Hire,Hiring_Cost_GBP,Offer_Decline_Reason,Probation_Status,Application_Month,Application_Quarter,Salary_Gap_GBP,Is_Hired,Is_Offer_Extended,Is_Offer_Declined,Reached_Interview1,Reached_Interview2,Passed_Screening
CAN00925,REQ-TEC-2511-076,2025-11-03,Technology,Cyber Security Analyst,Liverpool,Indeed,Grace Patel,Female,38,1.7,Bachelor's,55500,Passed,2025-11-11,73.0,62.0,2025-11-13,72.0,Declined,2025-11-18,55500.0,Offer Declined,,,747.99,Role expectations,,2025-11,2025Q4,0.0,0,1,1,1,1,1
CAN00926,REQ-CUS-2605-021,2026-05-01,Customer Service,Customer Experience Executive,London,Indeed,Grace Patel,Male,20,1.0,Professional Qualification,28000,Passed,2026-05-08,83.0,73.0,2026-05-10,62.0,Accepted,2026-05-12,35000.0,Hired,2026-07-06,66.0,1145.41,,In Progress,2026-05,2026Q2,7000.0,1,1,0,1,1,1
CAN00927,REQ-MAR-2506-039,2025-06-05,Marketing,Marketing Analyst,Birmingham,Job Fair,Daniel Evans,Female,20,1.0,Bachelor's,41000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,335.99,,,2025-06,2025Q2,,0,0,0,0,0,0
CAN00928,REQ-TEC-2502-062,2025-02-24,Technology,IT Support Engineer,Manchester,Indeed,Amelia Carter,Female,35,12.8,Master's,43500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,132.13,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN00929,REQ-CUS-2512-018,2025-12-29,Customer Service,Customer Experience Executive,London,Indeed,Grace Patel,Prefer not to say,27,2.4,Bachelor's,36500,Passed,2026-01-05,55.0,64.0,,,Not Reached,,,Rejected - Interview/Assessment,,,452.13,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN00930,REQ-FIN-2510-019,2025-10-07,Finance,Payroll Officer,Edinburgh,LinkedIn,Jack Wilson,Male,40,2.7,Master's,36000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,191.72,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN00931,REQ-SAL-2502-068,2025-02-20,Sales,Account Manager,Manchester,LinkedIn,Oliver Bennett,Female,41,2.0,Bachelor's,51000,Passed,2025-03-01,67.0,71.0,2025-03-06,98.0,Accepted,2025-03-08,43000.0,Hired,2025-03-28,36.0,870.54,,Passed,2025-02,2025Q1,-8000.0,1,1,0,1,1,1
CAN00932,REQ-SAL-2510-056,2025-10-17,Sales,Sales Executive,Manchester,Employee Referral,Grace Patel,Female,38,1.1,Bachelor's,32000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,387.08,,,2025-10,2025Q4,,0,0,0,0,0,0
CAN00933,REQ-OPE-2506-019,2025-06-11,Operations,Operations Executive,Glasgow,Company Careers Page,Oliver Bennett,Female,33,5.1,Diploma,37500,Passed,2025-06-21,66.0,76.0,,,Not Reached,,,Rejected - Interview/Assessment,,,238.59,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN00934,REQ-FIN-2502-014,2025-02-23,Finance,Finance Analyst,Leeds,Company Careers Page,Grace Patel,Male,29,1.1,Diploma,42500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,62.58,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN00935,REQ-TEC-2509-048,2025-09-03,Technology,Product Analyst,London,Indeed,Amelia Carter,Male,32,0.5,Master's,49500,Passed,2025-09-11,73.0,80.0,2025-09-13,70.0,Accepted,2025-09-17,44500.0,Hired,2025-10-02,29.0,885.79,,Passed,2025-09,2025Q3,-5000.0,1,1,0,1,1,1
CAN00936,REQ-TEC-2607-070,2026-07-20,Technology,IT Support Engineer,Birmingham,LinkedIn,Sophie Hughes,Female,29,2.8,Master's,40500,Passed,2026-07-25,56.0,67.0,,,Not Reached,,,Rejected - Interview/Assessment,,,380.34,,,2026-07,2026Q3,,0,0,0,1,0,1
CAN00937,REQ-HR-2501-016,2025-01-21,HR,Recruitment Coordinator,Liverpool,Indeed,Daniel Evans,Male,35,0.7,Master's,27500,Passed,2025-02-01,74.0,61.0,2025-02-07,80.0,Accepted,2025-02-13,30000.0,Hired,2025-03-26,64.0,688.67,,Passed,2025-01,2025Q1,2500.0,1,1,0,1,1,1
CAN00938,REQ-SAL-2604-047,2026-04-05,Sales,Sales Executive,Liverpool,LinkedIn,Sophie Hughes,Female,37,2.2,Bachelor's,37000,Passed,2026-04-13,72.0,77.0,2026-04-23,71.0,Declined,2026-04-25,35000.0,Offer Declined,,,476.85,Role expectations,,2026-04,2026Q2,-2000.0,0,1,1,1,1,1
CAN00939,REQ-CUS-2510-081,2025-10-31,Customer Service,Customer Service Advisor,Leeds,LinkedIn,Oliver Bennett,Male,33,2.3,Bachelor's,29000,Passed,2025-11-03,54.0,79.0,,,Not Reached,,,Rejected - Interview/Assessment,,,416.07,,,2025-10,2025Q4,,0,0,0,1,0,1
CAN00940,REQ-TEC-2503-033,2025-03-27,Technology,IT Support Engineer,Edinburgh,Indeed,Grace Patel,Male,30,0.8,Bachelor's,35000,Passed,2025-04-04,73.0,74.0,2025-04-12,61.0,Accepted,2025-04-14,36000.0,Hired,2025-05-28,62.0,560.44,,Passed,2025-03,2025Q1,1000.0,1,1,0,1,1,1
CAN00941,REQ-CUS-2606-035,2026-06-17,Customer Service,Customer Experience Executive,Bristol,Indeed,Jack Wilson,Female,45,1.1,Bachelor's,33000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,151.23,,,2026-06,2026Q2,,0,0,0,0,0,0
CAN00942,REQ-HR-2501-070,2025-01-09,HR,HR Advisor,Liverpool,Employee Referral,Sophie Hughes,Male,30,0.9,Bachelor's,37000,Passed,2025-01-14,35.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,414.2,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN00943,REQ-TEC-2603-027,2026-03-14,Technology,IT Support Engineer,Bristol,LinkedIn,Jack Wilson,Female,46,13.4,A-Level / Equivalent,47000,Passed,2026-03-23,70.0,65.0,2026-03-31,80.0,Accepted,2026-04-03,41000.0,Hired,2026-05-16,63.0,713.2,,Passed,2026-03,2026Q1,-6000.0,1,1,0,1,1,1
CAN00944,REQ-OPE-2505-045,2025-05-23,Operations,Operations Analyst,Birmingham,Employee Referral,Oliver Bennett,Non-binary,40,1.9,Master's,43000,Passed,2025-06-03,53.0,87.0,2025-06-12,72.0,Not Reached,,,Rejected - Final Interview,,,520.76,,,2025-05,2025Q2,,0,0,0,1,1,1
CAN00945,REQ-TEC-2604-028,2026-04-04,Technology,IT Support Engineer,Glasgow,Indeed,Sophie Hughes,Female,35,2.8,Bachelor's,36000,Passed,2026-04-13,65.0,96.0,2026-04-20,54.0,Declined,2026-04-25,35000.0,Offer Declined,,,648.32,Compensation,,2026-04,2026Q2,-1000.0,0,1,1,1,1,1
CAN00946,REQ-SAL-2504-003,2025-04-29,Sales,Business Development Executive,Manchester,Recruitment Agency,Sophie Hughes,Male,39,3.5,Master's,38500,Passed,2025-05-03,63.0,80.0,2025-05-05,79.0,Accepted,2025-05-10,42500.0,Hired,2025-06-21,53.0,1933.1,,Passed,2025-04,2025Q2,4000.0,1,1,0,1,1,1
CAN00947,REQ-OPE-2504-057,2025-04-28,Operations,Operations Executive,Bristol,Employee Referral,Grace Patel,Male,34,5.1,Bachelor's,33500,Passed,2025-05-06,66.0,74.0,2025-05-12,95.0,Not Reached,,,Rejected - Final Interview,,,543.77,,,2025-04,2025Q2,,0,0,0,1,1,1
CAN00948,REQ-MAR-2605-021,2026-05-21,Marketing,Digital Marketing Specialist,Bristol,University/Campus,Daniel Evans,Female,45,2.2,Diploma,43000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,256.5,,,2026-05,2026Q2,,0,0,0,0,0,0
CAN00949,REQ-MAR-2603-072,2026-03-27,Marketing,Marketing Executive,Birmingham,Employee Referral,Daniel Evans,Female,40,8.2,Master's,45500,Passed,2026-04-07,90.0,77.0,2026-04-10,74.0,Not Reached,,,Rejected - Final Interview,,,658.63,,,2026-03,2026Q1,,0,0,0,1,1,1
CAN00950,REQ-CUS-2603-032,2026-03-19,Customer Service,Customer Experience Executive,Liverpool,Recruitment Agency,Grace Patel,Male,43,3.2,Diploma,34000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,1088.76,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN00951,REQ-SAL-2506-053,2025-06-30,Sales,Business Development Executive,Birmingham,Recruitment Agency,Jack Wilson,Female,45,6.1,Professional Qualification,44500,Passed,2025-07-12,51.0,51.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1257.35,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN00952,REQ-CUS-2607-072,2026-07-02,Customer Service,Customer Experience Executive,Liverpool,Indeed,Grace Patel,Male,41,5.7,Bachelor's,33000,Passed,2026-07-11,55.0,83.0,,,Not Reached,,,Rejected - Interview/Assessment,,,331.26,,,2026-07,2026Q3,,0,0,0,1,0,1
CAN00953,REQ-MAR-2604-045,2026-04-15,Marketing,Marketing Analyst,Glasgow,Employee Referral,Amelia Carter,Non-binary,29,5.5,Master's,41500,Passed,2026-04-18,56.0,52.0,,,Not Reached,,,Rejected - Interview/Assessment,,,432.9,,,2026-04,2026Q2,,0,0,0,1,0,1
CAN00954,REQ-HR-2509-009,2025-09-05,HR,L&D Coordinator,Glasgow,Indeed,Jack Wilson,Male,35,0.2,Professional Qualification,36000,Passed,2025-09-15,59.0,73.0,2025-09-25,62.0,Not Reached,,,Rejected - Final Interview,,,437.9,,,2025-09,2025Q3,,0,0,0,1,1,1
CAN00955,REQ-MAR-2602-029,2026-02-09,Marketing,Marketing Executive,London,LinkedIn,Grace Patel,Male,42,4.1,Bachelor's,43000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,142.09,,,2026-02,2026Q1,,0,0,0,0,0,0
CAN00956,REQ-SAL-2605-059,2026-05-13,Sales,Account Manager,Leeds,LinkedIn,Daniel Evans,Female,32,5.7,Master's,55000,Passed,2026-05-16,52.0,79.0,2026-05-18,80.0,Accepted,2026-05-21,52000.0,Hired,2026-06-18,36.0,1146.7,,In Progress,2026-05,2026Q2,-3000.0,1,1,0,1,1,1
CAN00957,REQ-SAL-2602-057,2026-02-24,Sales,Account Manager,Glasgow,Job Fair,Oliver Bennett,Male,32,1.8,Master's,46500,Passed,2026-03-08,77.0,71.0,2026-03-11,84.0,Accepted,2026-03-16,42500.0,Hired,2026-05-10,75.0,948.96,,Passed,2026-02,2026Q1,-4000.0,1,1,0,1,1,1
CAN00958,REQ-FIN-2510-050,2025-10-06,Finance,Finance Analyst,Glasgow,Company Careers Page,Jack Wilson,Female,37,0.7,Bachelor's,42000,Passed,2025-10-17,65.0,79.0,2025-10-26,74.0,Accepted,2025-11-01,45000.0,Hired,2025-11-28,53.0,928.0,,Passed,2025-10,2025Q4,3000.0,1,1,0,1,1,1
CAN00959,REQ-HR-2505-081,2025-05-08,HR,Recruitment Coordinator,Birmingham,Indeed,Oliver Bennett,Female,41,0.6,Bachelor's,30000,Passed,2025-05-12,76.0,71.0,2025-05-22,50.0,Accepted,2025-05-23,30000.0,Hired,2025-06-07,30.0,659.7,,Passed,2025-05,2025Q2,0.0,1,1,0,1,1,1
CAN00960,REQ-OPE-2508-068,2025-08-22,Operations,Quality Coordinator,London,Company Careers Page,Daniel Evans,Male,30,3.1,A-Level / Equivalent,38500,Passed,2025-08-28,67.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,354.94,,,2025-08,2025Q3,,0,0,0,1,0,1
CAN00961,REQ-FIN-2603-054,2026-03-26,Finance,Finance Analyst,Manchester,Employee Referral,Sophie Hughes,Male,32,2.0,Bachelor's,46500,Passed,2026-03-29,39.0,95.0,,,Not Reached,,,Rejected - Interview/Assessment,,,436.1,,,2026-03,2026Q1,,0,0,0,1,0,1
CAN00962,REQ-HR-2502-004,2025-02-03,HR,L&D Coordinator,Manchester,Job Fair,Daniel Evans,Male,35,5.6,Bachelor's,35500,Passed,2025-02-10,74.0,75.0,2025-02-17,82.0,Accepted,2025-02-21,37000.0,Hired,2025-04-18,74.0,994.39,,Passed,2025-02,2025Q1,1500.0,1,1,0,1,1,1
CAN00963,REQ-FIN-2602-069,2026-02-02,Finance,Management Accountant,London,Job Fair,Grace Patel,Male,20,1.0,Diploma,53500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,305.02,,,2026-02,2026Q1,,0,0,0,0,0,0
CAN00964,REQ-HR-2503-008,2025-03-28,HR,Recruitment Coordinator,Glasgow,Job Fair,Daniel Evans,Female,22,3.0,Bachelor's,28500,Passed,2025-04-01,68.0,72.0,,,Not Reached,,,Rejected - Interview/Assessment,,,346.36,,,2025-03,2025Q1,,0,0,0,1,0,1
CAN00965,REQ-MAR-2507-032,2025-07-10,Marketing,Marketing Executive,Liverpool,Indeed,Jack Wilson,Female,36,1.9,Bachelor's,36500,Passed,2025-07-18,54.0,68.0,,,Not Reached,,,Rejected - Interview/Assessment,,,430.38,,,2025-07,2025Q3,,0,0,0,1,0,1
CAN00966,REQ-OPE-2501-075,2025-01-09,Operations,Operations Executive,London,Company Careers Page,Oliver Bennett,Male,20,1.0,Bachelor's,36500,Passed,2025-01-17,37.0,58.0,,,Not Reached,,,Rejected - Interview/Assessment,,,329.58,,,2025-01,2025Q1,,0,0,0,1,0,1
CAN00967,REQ-CUS-2602-013,2026-02-18,Customer Service,Customer Experience Executive,London,Employee Referral,Grace Patel,Male,36,2.6,Master's,32000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,297.84,,,2026-02,2026Q1,,0,0,0,0,0,0
CAN00968,REQ-OPE-2501-064,2025-01-24,Operations,Operations Executive,London,Employee Referral,Sophie Hughes,Male,29,10.0,Bachelor's,44000,Passed,2025-01-29,58.0,78.0,2025-01-31,75.0,Accepted,2025-02-03,38000.0,Hired,2025-03-20,55.0,1135.56,,Passed,2025-01,2025Q1,-6000.0,1,1,0,1,1,1
CAN00969,REQ-CUS-2512-049,2025-12-16,Customer Service,Customer Experience Executive,London,Company Careers Page,Sophie Hughes,Female,41,6.6,A-Level / Equivalent,37500,Passed,2025-12-19,45.0,77.0,,,Not Reached,,,Rejected - Interview/Assessment,,,280.57,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN00970,REQ-OPE-2509-018,2025-09-28,Operations,Quality Coordinator,London,Indeed,Sophie Hughes,Female,35,6.2,Master's,43500,Passed,2025-10-03,67.0,59.0,2025-10-10,71.0,Declined,2025-10-11,40000.0,Offer Declined,,,698.22,Compensation,,2025-09,2025Q3,-3500.0,0,1,1,1,1,1
CAN00971,REQ-OPE-2508-024,2025-08-04,Operations,Quality Coordinator,Manchester,Indeed,Jack Wilson,Male,28,6.2,Professional Qualification,37500,Passed,2025-08-10,53.0,76.0,,,Not Reached,,,Rejected - Interview/Assessment,,,450.98,,,2025-08,2025Q3,,0,0,0,1,0,1
CAN00972,REQ-OPE-2509-015,2025-09-14,Operations,Quality Coordinator,Manchester,University/Campus,Jack Wilson,Male,47,4.3,Bachelor's,39500,Passed,2025-09-25,59.0,85.0,2025-09-28,83.0,Accepted,2025-10-02,37000.0,Hired,2025-11-20,67.0,1016.51,,Passed,2025-09,2025Q3,-2500.0,1,1,0,1,1,1
CAN00973,REQ-FIN-2601-009,2026-01-24,Finance,Payroll Officer,Liverpool,LinkedIn,Oliver Bennett,Female,30,4.2,Bachelor's,41500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,270.64,,,2026-01,2026Q1,,0,0,0,0,0,0
CAN00974,REQ-HR-2507-039,2025-07-08,HR,Recruitment Coordinator,Birmingham,Company Careers Page,Daniel Evans,Female,27,5.0,Master's,31500,Passed,2025-07-13,52.0,54.0,,,Not Reached,,,Rejected - Interview/Assessment,,,263.05,,,2025-07,2025Q3,,0,0,0,1,0,1
CAN00975,REQ-TEC-2501-030,2025-01-03,Technology,Cyber Security Analyst,Leeds,Employee Referral,Jack Wilson,Non-binary,40,3.5,Master's,58000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,408.22,,,2025-01,2025Q1,,0,0,0,0,0,0
CAN00976,REQ-CUS-2603-038,2026-03-28,Customer Service,Customer Service Advisor,Leeds,Job Fair,Oliver Bennett,Female,31,1.7,Master's,27500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,332.62,,,2026-03,2026Q1,,0,0,0,0,0,0
CAN00977,REQ-SAL-2509-066,2025-09-30,Sales,Sales Executive,Bristol,Employee Referral,Sophie Hughes,Female,20,0.6,Bachelor's,34500,Passed,2025-10-04,81.0,62.0,2025-10-11,71.0,Accepted,2025-10-17,34000.0,Hired,2025-11-04,35.0,1219.32,,Passed,2025-09,2025Q3,-500.0,1,1,0,1,1,1
CAN00978,REQ-TEC-2607-084,2026-07-06,Technology,Cyber Security Analyst,Liverpool,Employee Referral,Grace Patel,Male,22,3.0,Bachelor's,56000,Passed,2026-07-11,55.0,61.0,,,Not Reached,,,Rejected - Interview/Assessment,,,521.95,,,2026-07,2026Q3,,0,0,0,1,0,1
CAN00979,REQ-SAL-2511-026,2025-11-12,Sales,Account Manager,Liverpool,University/Campus,Jack Wilson,Male,38,0.9,Diploma,44500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,314.02,,,2025-11,2025Q4,,0,0,0,0,0,0
CAN00980,REQ-OPE-2512-044,2025-12-14,Operations,Operations Analyst,Edinburgh,Indeed,Jack Wilson,Female,34,5.0,A-Level / Equivalent,43500,Passed,2025-12-25,77.0,84.0,2025-12-31,67.0,Accepted,2026-01-06,44000.0,Hired,2026-02-04,52.0,620.75,,Passed,2025-12,2025Q4,500.0,1,1,0,1,1,1
CAN00981,REQ-HR-2602-073,2026-02-24,HR,Recruitment Coordinator,London,Employee Referral,Oliver Bennett,Male,32,5.4,Bachelor's,39000,Passed,2026-02-27,66.0,77.0,2026-03-07,49.0,Not Reached,,,Rejected - Final Interview,,,606.19,,,2026-02,2026Q1,,0,0,0,1,1,1
CAN00982,REQ-TEC-2506-046,2025-06-10,Technology,Software Engineer,Edinburgh,LinkedIn,Oliver Bennett,Female,36,4.4,Master's,62500,Passed,2025-06-17,57.0,84.0,2025-06-24,48.0,Not Reached,,,Rejected - Final Interview,,,271.45,,,2025-06,2025Q2,,0,0,0,1,1,1
CAN00983,REQ-SAL-2506-068,2025-06-15,Sales,Sales Executive,London,LinkedIn,Jack Wilson,Male,29,4.7,A-Level / Equivalent,41500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,207.02,,,2025-06,2025Q2,,0,0,0,0,0,0
CAN00984,REQ-CUS-2502-080,2025-02-10,Customer Service,Customer Experience Executive,London,LinkedIn,Amelia Carter,Female,37,3.6,Bachelor's,32500,Passed,2025-02-15,57.0,64.0,,,Not Reached,,,Rejected - Interview/Assessment,,,358.25,,,2025-02,2025Q1,,0,0,0,1,0,1
CAN00985,REQ-OPE-2511-041,2025-11-20,Operations,Quality Coordinator,Bristol,Indeed,Amelia Carter,Female,20,1.0,Master's,34000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,236.26,,,2025-11,2025Q4,,0,0,0,0,0,0
CAN00986,REQ-TEC-2607-067,2026-07-27,Technology,Software Engineer,London,LinkedIn,Grace Patel,Male,38,4.6,Bachelor's,62500,Passed,2026-07-31,61.0,70.0,,,Not Reached,,,Rejected - Interview/Assessment,,,418.2,,,2026-07,2026Q3,,0,0,0,1,0,1
CAN00987,REQ-TEC-2506-039,2025-06-16,Technology,Product Analyst,Bristol,Job Fair,Jack Wilson,Female,26,2.5,Bachelor's,49000,Passed,2025-06-26,48.0,86.0,,,Not Reached,,,Rejected - Interview/Assessment,,,465.42,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN00988,REQ-TEC-2502-040,2025-02-21,Technology,IT Support Engineer,London,Employee Referral,Jack Wilson,Female,38,1.3,Bachelor's,37000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,365.54,,,2025-02,2025Q1,,0,0,0,0,0,0
CAN00989,REQ-CUS-2505-021,2025-05-15,Customer Service,Customer Service Advisor,Leeds,Employee Referral,Sophie Hughes,Female,31,1.1,Bachelor's,24000,Passed,2025-05-22,72.0,57.0,2025-05-27,65.0,Accepted,2025-05-31,26500.0,Hired,2025-07-13,59.0,1216.58,,Passed,2025-05,2025Q2,2500.0,1,1,0,1,1,1
CAN00990,REQ-MAR-2503-084,2025-03-04,Marketing,Digital Marketing Specialist,London,Company Careers Page,Amelia Carter,Female,29,2.7,Diploma,43000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,149.58,,,2025-03,2025Q1,,0,0,0,0,0,0
CAN00991,REQ-TEC-2511-064,2025-11-18,Technology,IT Support Engineer,Liverpool,Indeed,Daniel Evans,Male,42,7.6,Master's,46500,Passed,2025-11-21,58.0,81.0,2025-11-25,86.0,Not Reached,,,Rejected - Final Interview,,,396.32,,,2025-11,2025Q4,,0,0,0,1,1,1
CAN00992,REQ-HR-2604-047,2026-04-15,HR,L&D Coordinator,Bristol,Job Fair,Grace Patel,Female,41,10.3,Bachelor's,44500,Passed,2026-04-25,63.0,70.0,,,Not Reached,,,Rejected - Interview/Assessment,,,359.69,,,2026-04,2026Q2,,0,0,0,1,0,1
CAN00993,REQ-CUS-2506-017,2025-06-24,Customer Service,Customer Experience Executive,Glasgow,Company Careers Page,Oliver Bennett,Female,32,2.5,Diploma,30000,Passed,2025-07-04,59.0,69.0,,,Not Reached,,,Rejected - Interview/Assessment,,,213.31,,,2025-06,2025Q2,,0,0,0,1,0,1
CAN00994,REQ-SAL-2511-027,2025-11-17,Sales,Account Manager,Glasgow,Recruitment Agency,Oliver Bennett,Female,38,2.1,Master's,48000,Passed,2025-11-29,62.0,65.0,,,Not Reached,,,Rejected - Interview/Assessment,,,1227.23,,,2025-11,2025Q4,,0,0,0,1,0,1
CAN00995,REQ-TEC-2604-020,2026-04-20,Technology,Data Analyst,Liverpool,Employee Referral,Daniel Evans,Male,24,1.6,Bachelor's,47000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,379.62,,,2026-04,2026Q2,,0,0,0,0,0,0
CAN00996,REQ-TEC-2505-084,2025-05-21,Technology,Data Analyst,London,Indeed,Jack Wilson,Male,34,1.9,Bachelor's,52500,Passed,2025-05-29,68.0,41.0,,,Not Reached,,,Rejected - Interview/Assessment,,,310.86,,,2025-05,2025Q2,,0,0,0,1,0,1
CAN00997,REQ-OPE-2606-014,2026-06-09,Operations,Operations Executive,Manchester,Job Fair,Sophie Hughes,Female,22,1.7,Master's,31500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,353.86,,,2026-06,2026Q2,,0,0,0,0,0,0
CAN00998,REQ-SAL-2603-013,2026-03-11,Sales,Account Manager,Glasgow,Employee Referral,Sophie Hughes,Female,47,4.0,Master's,49500,Passed,2026-03-19,73.0,54.0,,,Not Reached,,,Rejected - Interview/Assessment,,,431.22,,,2026-03,2026Q1,,0,0,0,1,0,1
CAN00999,REQ-HR-2504-060,2025-04-15,HR,Recruitment Coordinator,Manchester,Employee Referral,Sophie Hughes,Female,32,2.4,Master's,31000,Passed,2025-04-25,83.0,67.0,2025-05-02,50.0,Not Reached,,,Rejected - Final Interview,,,539.61,,,2025-04,2025Q2,,0,0,0,1,1,1
CAN01000,REQ-CUS-2504-078,2025-04-14,Customer Service,Customer Service Advisor,Birmingham,Company Careers Page,Oliver Bennett,Female,29,4.1,Bachelor's,31000,Passed,2025-04-17,61.0,67.0,,,Not Reached,,,Rejected - Interview/Assessment,,,322.96,,,2025-04,2025Q2,,0,0,0,1,0,1
CAN01001,REQ-SAL-2601-009,2026-01-25,Sales,Sales Executive,London,LinkedIn,Amelia Carter,Prefer not to say,33,4.0,A-Level / Equivalent,40000,Passed,2026-01-29,63.0,75.0,,,Not Reached,,,Rejected - Interview/Assessment,,,250.22,,,2026-01,2026Q1,,0,0,0,1,0,1
CAN01002,REQ-TEC-2605-017,2026-05-24,Technology,Cyber Security Analyst,Leeds,Indeed,Oliver Bennett,Male,37,2.6,Bachelor's,58500,Passed,2026-05-27,87.0,74.0,2026-05-29,89.0,Accepted,2026-05-31,55500.0,Hired,2026-07-09,46.0,661.38,,In Progress,2026-05,2026Q2,-3000.0,1,1,0,1,1,1
CAN01003,REQ-OPE-2506-041,2025-06-15,Operations,Operations Executive,Glasgow,LinkedIn,Sophie Hughes,Male,34,0.9,Bachelor's,30000,Passed,2025-06-23,96.0,78.0,2025-06-26,72.0,Accepted,2025-06-28,36000.0,Hired,2025-08-12,58.0,962.27,,Passed,2025-06,2025Q2,6000.0,1,1,0,1,1,1
CAN01004,REQ-TEC-2504-061,2025-04-02,Technology,Data Analyst,Leeds,LinkedIn,Amelia Carter,Female,25,6.0,Bachelor's,53500,Passed,2025-04-07,58.0,74.0,,,Not Reached,,,Rejected - Interview/Assessment,,,463.91,,,2025-04,2025Q2,,0,0,0,1,0,1
CAN01005,REQ-CUS-2511-024,2025-11-07,Customer Service,Customer Service Advisor,Leeds,Indeed,Daniel Evans,Male,26,0.9,Bachelor's,27500,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,244.64,,,2025-11,2025Q4,,0,0,0,0,0,0
CAN01006,REQ-CUS-2504-006,2025-04-15,Customer Service,Customer Service Advisor,London,Company Careers Page,Jack Wilson,Male,22,3.0,Bachelor's,30000,Passed,2025-04-25,72.0,90.0,2025-04-30,98.0,Accepted,2025-05-06,31500.0,Hired,2025-05-21,36.0,718.87,,Passed,2025-04,2025Q2,1500.0,1,1,0,1,1,1
CAN01007,REQ-CUS-2511-003,2025-11-08,Customer Service,Customer Experience Executive,Manchester,LinkedIn,Oliver Bennett,Female,25,2.2,Master's,28000,Passed,2025-11-12,82.0,73.0,2025-11-22,68.0,Accepted,2025-11-27,31500.0,Hired,2026-01-14,67.0,510.06,,Passed,2025-11,2025Q4,3500.0,1,1,0,1,1,1
CAN01008,REQ-FIN-2607-052,2026-07-23,Finance,Payroll Officer,London,Company Careers Page,Oliver Bennett,Female,20,1.0,Bachelor's,38500,Passed,2026-07-27,77.0,73.0,2026-08-04,82.0,Accepted,2026-08-07,37500.0,Hired,2026-09-22,61.0,549.27,,In Progress,2026-07,2026Q3,-1000.0,1,1,0,1,1,1
CAN01009,REQ-SAL-2601-018,2026-01-20,Sales,Sales Executive,Glasgow,LinkedIn,Sophie Hughes,Male,32,1.2,Bachelor's,32500,Passed,2026-01-29,90.0,46.0,2026-02-05,80.0,Not Reached,,,Rejected - Final Interview,,,458.89,,,2026-01,2026Q1,,0,0,0,1,1,1
CAN01010,REQ-FIN-2510-062,2025-10-01,Finance,Finance Analyst,London,LinkedIn,Jack Wilson,Male,33,3.4,Master's,47000,Passed,2025-10-13,67.0,71.0,2025-10-18,71.0,Accepted,2025-10-24,50000.0,Hired,2025-11-17,47.0,1136.51,,Passed,2025-10,2025Q4,3000.0,1,1,0,1,1,1
CAN01011,REQ-CUS-2512-014,2025-12-07,Customer Service,Customer Experience Executive,Leeds,Indeed,Sophie Hughes,Male,27,3.7,Master's,37500,Passed,2025-12-17,55.0,85.0,,,Not Reached,,,Rejected - Interview/Assessment,,,271.94,,,2025-12,2025Q4,,0,0,0,1,0,1
CAN01012,REQ-TEC-2502-023,2025-02-20,Technology,Product Analyst,London,Company Careers Page,Daniel Evans,Female,40,1.7,A-Level / Equivalent,50000,Rejected,,,,,,Not Reached,,,Rejected - Screening,,,126.81,,,2025-02,2025Q1,,0,0,0,0,0,0
